,customerid,productid,rate,year,month
107810,103958,537,1,2019,3
107811,103822,25,2,2019,3
107812,103395,591,2,2019,3
107813,103954,221,5,2019,3
107814,103860,69,2,2019,3
107815,103369,382,1,2019,3
107816,103367,294,2,2019,3
107817,103359,195,4,2019,3
107818,103873,543,1,2019,3
107819,103596,42,4,2019,3
107820,103719,453,4,2019,4
107821,103755,147,2,2019,4
107822,103606,423,4,2019,4
107823,103701,464,3,2019,4
107824,103523,224,5,2019,4
107825,103643,128,1,2019,4
107826,103702,324,5,2019,4
107827,103659,225,5,2019,4
107828,103660,542,1,2019,4
107829,103356,205,1,2019,4
107830,103737,261,5,2019,4
107831,103436,32,1,2019,4
107832,103467,280,3,2019,4
107833,103678,573,5,2019,4
107834,103404,320,1,2019,4
107835,103463,534,1,2019,4
107836,103597,11,1,2019,4
107837,103454,659,1,2019,5
107838,103350,568,1,2019,5
107839,103880,515,2,2019,5
107840,103490,222,4,2019,5
107841,103960,65,4,2019,5
107842,103880,312,1,2019,5
107843,103451,21,4,2019,5
107844,103602,161,4,2019,5
107845,103541,175,3,2019,5
107846,103639,661,4,2019,5
107847,103387,608,5,2019,5
107848,103749,380,3,2019,5
107849,103705,392,2,2019,5
107850,103553,682,1,2019,5
107851,103597,556,1,2019,5
107852,103981,395,1,2019,5
107853,103367,647,5,2019,5
107854,103890,554,4,2019,6
107855,103745,428,1,2019,6
107856,103327,146,1,2019,6
107857,103901,575,4,2019,6
107858,103818,439,5,2019,6
107859,103416,643,1,2019,6
107860,103688,139,1,2019,6
107861,103862,272,2,2019,6
107862,103410,584,3,2019,6
107863,103618,98,2,2019,6
107864,103838,209,2,2019,6
107865,103505,363,4,2019,7
107866,103765,41,5,2019,7
107867,22881,475,4,2019,7
107868,103391,87,4,2019,7
107869,103510,274,4,2019,7
107870,103589,357,4,2019,7
107871,103579,20,1,2019,7
107872,103454,230,5,2019,7
107873,103617,376,2,2019,7
107874,103845,629,4,2019,7
107875,103404,572,1,2019,7
107876,103496,346,1,2019,7
107877,103718,334,2,2019,7
107878,103896,277,2,2019,7
107879,103344,438,3,2019,7
107880,103593,19,4,2019,7
107881,103996,316,4,2019,7
107882,103852,405,4,2019,7
107883,103444,521,1,2019,7
107884,103500,573,2,2019,7
107885,103867,316,4,2019,7
107886,103867,103,4,2019,8
107887,103802,272,1,2019,8
107888,13874,271,5,2019,8
107889,103779,627,2,2019,8
107890,103510,187,2,2019,8
107891,103425,251,2,2019,8
107892,103496,281,5,2019,8
107893,103653,238,1,2019,8
107894,103544,7,5,2019,8
107895,103768,383,4,2019,8
107896,103765,5,5,2019,9
107897,103701,22,3,2019,9
107898,103678,137,1,2019,9
107899,103627,197,5,2019,9
107900,103736,70,3,2019,9
107901,103524,265,4,2019,9
107902,103320,102,5,2019,9
107903,103878,361,4,2019,9
107904,103406,446,3,2019,9
107905,103403,421,3,2019,9
107906,103912,600,3,2019,9
107907,13874,302,5,2019,9
107908,103466,376,5,2019,9
107909,103441,349,5,2019,9
107910,103594,229,5,2019,9
107911,103595,105,3,2019,10
107912,103606,417,4,2019,10
107913,103406,412,4,2019,10
107914,103962,385,2,2019,10
107915,103718,65,1,2019,10
107916,103882,364,5,2019,10
107917,15042,400,2,2019,11
107918,103698,14,1,2019,11
107919,103509,579,5,2019,11
107920,103467,59,5,2019,11
107921,103414,328,3,2019,11
107922,103618,301,4,2019,11
107923,103436,531,5,2019,11
107924,103618,270,4,2019,11
107925,103726,659,4,2019,11
107926,103629,75,5,2019,11
107927,103641,530,5,2019,11
107928,103654,156,5,2019,11
107929,103896,75,5,2019,11
107930,103765,659,3,2019,12
107931,103831,238,4,2019,12
107932,103970,53,3,2019,12
107933,103821,482,1,2019,12
107934,103741,337,3,2019,12
107935,103344,234,3,2019,12
107936,103395,278,2,2019,12
107937,103654,320,5,2019,12
107938,103451,209,4,2019,12
107939,103883,640,5,2019,12
107940,103393,545,5,2019,12
107941,103985,128,1,2019,12
107942,103506,292,1,2019,12
107943,103580,136,1,2019,12
107944,103661,72,1,2019,12
107945,103466,638,1,2020,1
107946,103455,498,5,2020,1
107947,103329,581,5,2020,1
107948,103996,503,2,2020,1
107949,103838,151,5,2020,1
107950,103505,420,4,2020,1
107951,103896,639,5,2020,1
107952,22881,533,1,2020,1
107953,103654,257,5,2020,1
107954,103812,600,1,2020,1
107955,103890,554,5,2020,1
107956,103545,99,5,2020,2
107957,103779,415,2,2020,2
107958,103758,34,3,2020,2
107959,103362,458,2,2020,2
107960,103912,369,3,2020,2
107961,103466,150,4,2020,2
107962,103466,272,4,2020,2
107963,6,578,1,2020,2
107964,103416,585,3,2020,2
107965,103362,361,4,2020,2
107966,103355,426,4,2020,2
107967,103650,536,5,2020,2
107968,103503,593,1,2020,2
107969,103748,524,1,2020,2
107970,103537,39,2,2020,2
107971,103525,505,1,2020,2
107972,103629,294,5,2020,2
107973,103806,215,4,2020,2
107974,103996,31,3,2020,3
107975,103412,435,3,2020,3
107976,103575,562,4,2020,3
107977,103958,73,4,2020,3
107978,103660,62,1,2020,3
107979,103605,152,5,2020,3
107980,103970,183,3,2020,3
107981,103907,382,4,2020,3
107982,103441,593,4,2020,3
107983,103418,228,1,2020,3
107984,103594,646,5,2020,3
107985,103412,213,3,2020,3
107986,103498,555,2,2020,3
107987,103330,241,5,2020,3
107988,103476,641,4,2020,3
107989,103687,102,4,2020,3
107990,103444,111,1,2020,4
107991,103882,398,5,2020,4
107992,103633,38,1,2020,4
107993,103412,670,3,2020,4
107994,13879,184,5,2020,4
107995,6,418,1,2020,4
107996,103620,203,2,2020,4
107997,22881,297,1,2020,4
107998,103996,501,4,2020,4
107999,103394,630,3,2020,4
108000,103641,568,5,2020,4
108001,103378,662,5,2020,4
108002,103498,684,2,2020,4
108003,103718,586,1,2020,5
108004,103852,610,4,2020,5
108005,103406,69,5,2020,5
108006,103497,284,2,2020,5
108007,103670,267,2,2020,5
108008,14906,314,4,2020,5
108009,103639,299,4,2020,5
108010,103730,328,2,2020,5
108011,103758,667,5,2020,5
108012,103456,633,2,2020,5
108013,103825,288,4,2020,5
108014,103315,441,2,2020,5
108015,103822,495,2,2020,6
108016,103878,301,4,2020,6
108017,103545,169,5,2020,6
108018,103648,320,5,2020,6
108019,103954,596,5,2020,6
108020,15018,40,4,2020,6
108021,103463,64,3,2020,6
108022,103586,146,2,2020,6
108023,103958,37,4,2020,6
108024,103587,247,4,2020,6
108025,103911,433,2,2020,7
108026,103912,255,3,2020,7
108027,15221,330,1,2020,7
108028,103629,42,5,2020,7
108029,103392,29,1,2020,7
108030,103836,684,1,2020,7
108031,103627,289,5,2020,7
108032,103566,226,2,2020,7
108033,103350,6,5,2020,7
108034,103395,594,3,2020,7
108035,103954,353,5,2020,7
108036,22881,293,4,2020,7
108037,103362,592,2,2020,8
108038,103344,170,3,2020,8
108039,23251,501,1,2020,8
108040,103414,415,3,2020,8
108041,103521,650,4,2020,8
108042,103853,200,3,2020,8
108043,103498,74,2,2020,8
108044,103982,550,4,2020,8
108045,103971,647,5,2020,8
108046,103958,179,4,2020,8
108047,103848,512,1,2020,9
108048,103836,540,1,2020,9
108049,103880,638,2,2020,9
108050,103831,484,1,2020,9
108051,103451,533,4,2020,9
108052,103883,179,5,2020,9
108053,103321,414,4,2020,9
108054,103676,637,1,2020,9
108055,103864,18,5,2020,9
108056,103329,598,4,2020,10
108057,103392,40,3,2020,10
108058,103820,313,3,2020,10
108059,103509,62,2,2020,10
108060,103883,268,4,2020,10
108061,103329,397,4,2020,10
108062,103350,29,5,2020,10
108063,14902,350,1,2020,10
108064,103676,133,1,2020,10
108065,103466,646,4,2020,10
108066,103503,309,1,2020,10
108067,103651,537,3,2020,10
108068,103466,371,5,2020,10
108069,103699,254,5,2020,10
108070,6,159,1,2020,10
108071,103836,271,3,2020,10
108072,103758,635,3,2020,10
108073,103372,6,2,2020,11
108074,103395,51,1,2020,11
108075,103441,691,4,2020,11
108076,103444,666,1,2020,11
108077,103466,328,5,2020,11
108078,103558,19,2,2020,11
108079,103506,333,5,2020,11
108080,6,125,1,2020,11
108081,103659,48,5,2020,11
108082,103983,212,1,2020,11
108083,103997,545,1,2020,11
108084,103629,246,5,2020,11
108085,103820,225,3,2020,12
108086,103350,44,5,2020,12
108087,103418,146,1,2020,12
108088,103412,315,1,2020,12
108089,103558,626,2,2020,12
108090,103906,522,4,2020,12
108091,103600,199,2,2020,12
108092,103883,347,5,2020,12
108093,103846,300,1,2020,12
108094,6,104,1,2020,12
108095,103618,658,4,2020,12
108096,103617,553,4,2020,12
108097,103821,8,1,2020,12
108098,103320,171,5,2021,1
108099,103505,440,2,2021,1
108100,103873,200,2,2021,1
108101,103901,128,4,2021,1
108102,103651,147,5,2021,1
108103,103643,691,1,2021,1
108104,103898,101,4,2021,1
108105,103970,406,3,2021,1
108106,103911,40,2,2021,1
108107,103310,377,1,2021,1
108108,103528,640,1,2021,1
108109,103355,109,4,2021,1
108110,103442,277,5,2021,1
108111,103623,170,1,2021,1
108112,103707,369,4,2021,1
108113,103443,267,2,2021,2
108114,103621,479,1,2021,2
108115,103712,465,3,2021,2
108116,103329,29,4,2021,2
108117,103372,675,3,2021,2
108118,103466,25,4,2021,2
108119,103644,553,1,2021,2
108120,103403,518,5,2021,2
108121,103664,469,5,2021,2
108122,103659,616,5,2021,2
108123,103350,246,1,2021,2
108124,103356,655,1,2021,2
108125,103982,137,5,2021,2
108126,103404,590,2,2021,2
108127,103467,226,1,2021,2
108128,103497,299,4,2021,3
108129,103356,162,1,2021,3
108130,103329,310,5,2021,3
108131,23251,382,1,2021,3
108132,103617,29,4,2021,3
108133,103441,85,5,2021,3
108134,103569,604,3,2021,3
108135,103718,284,5,2021,3
108136,103712,556,3,2021,3
108137,103510,319,5,2021,3
108138,103912,608,3,2021,3
108139,103456,249,2,2021,3
108140,103765,81,5,2021,3
108141,103907,305,5,2021,4
108142,103838,276,5,2021,4
108143,103785,57,3,2021,4
108144,103726,686,4,2021,4
108145,103659,581,5,2021,4
108146,103972,376,1,2021,4
108147,103577,192,3,2021,4
108148,103882,199,5,2021,4
108149,103749,60,1,2021,4
108150,103707,6,2,2021,4
108151,15202,374,1,2021,4
108152,103954,661,5,2021,4
108153,103972,420,1,2021,4
108154,103650,204,3,2021,4
108155,103806,416,1,2021,5
108156,103883,390,5,2021,5
108157,103501,652,4,2021,5
108158,103382,322,5,2021,5
108159,103744,609,5,2021,5
108160,103868,559,4,2021,5
108161,103404,224,2,2021,5
108162,103698,483,1,2021,5
108163,103580,85,1,2021,5
108164,103807,687,1,2021,5
108165,103748,173,1,2021,5
108166,103602,645,4,2021,5
108167,103768,3,3,2021,5
108168,103321,383,1,2021,5
108169,103737,262,5,2021,5
108170,103829,273,4,2021,6
108171,103416,510,1,2021,6
108172,103845,656,4,2021,6
108173,103641,311,5,2021,6
108174,103454,218,4,2021,6
108175,103425,523,2,2021,6
108176,103510,132,4,2021,6
108177,103867,636,4,2021,6
108178,103811,249,3,2021,6
108179,103404,54,1,2021,6
108180,103693,204,4,2021,6
108181,103836,637,5,2021,6
108182,103382,402,5,2021,6
108183,103841,458,1,2021,6
108184,103648,423,5,2021,6
108185,103320,503,5,2021,7
108186,103731,493,2,2021,7
108187,103896,447,2,2021,7
108188,103476,45,4,2021,7
108189,103391,514,4,2021,7
108190,103683,361,3,2021,7
108191,103996,144,5,2021,7
108192,103489,623,3,2021,7
108193,103643,621,1,2021,7
108194,103696,130,3,2021,7
108195,103806,108,1,2021,7
108196,103425,610,2,2021,7
108197,103901,658,5,2021,7
108198,103432,478,4,2021,7
108199,103741,667,3,2021,7
108200,103333,489,4,2021,8
108201,103970,110,3,2021,8
108202,103707,211,3,2021,8
108203,103443,644,2,2021,8
108204,103510,179,4,2021,8
108205,103401,188,4,2021,8
108206,103971,455,5,2021,8
108207,103646,303,4,2021,8
108208,103812,669,1,2021,8
108209,103611,681,1,2021,8
108210,103618,166,4,2021,8
108211,103378,582,1,2021,8
108212,103576,398,1,2021,8
108213,103460,319,2,2021,8
108214,103369,37,5,2021,9
108215,103614,589,5,2021,9
108216,103707,103,4,2021,9
108217,103654,294,1,2021,9
108218,103401,62,4,2021,9
108219,103890,536,5,2021,9
108220,103806,617,1,2021,9
108221,103767,688,5,2021,9
108222,103369,596,1,2021,9
108223,103489,256,3,2021,9
108224,103641,533,5,2021,9
108225,103617,489,4,2021,9
108226,103451,212,4,2021,9
108227,103958,127,1,2021,9
108228,103466,517,4,2021,10
108229,103877,393,3,2021,10
108230,103487,219,1,2021,10
108231,103401,282,4,2021,10
108232,103873,293,4,2021,10
108233,103629,149,5,2021,10
108234,22881,29,2,2021,10
108235,103586,142,4,2021,10
108236,103350,141,5,2021,10
108237,14180,176,4,2021,10
108238,103873,370,2,2021,10
108239,103509,54,5,2021,11
108240,103676,91,4,2021,11
108241,103378,560,5,2021,11
108242,103670,243,2,2021,11
108243,103674,648,4,2021,11
108244,103369,334,5,2021,11
108245,103412,643,1,2021,11
108246,103443,594,2,2021,11
108247,103896,93,5,2021,11
108248,103384,571,2,2021,11
108249,103709,607,3,2021,11
108250,103996,179,4,2021,11
108251,23448,50,4,2021,11
108252,103737,125,5,2021,11
108253,103659,36,1,2021,12
108254,103646,605,4,2021,12
108255,103896,51,5,2021,12
108256,103444,48,1,2021,12
108257,103865,151,5,2021,12
108258,103496,341,1,2021,12
108259,103820,356,5,2021,12
108260,14902,213,1,2021,12
108261,103896,248,3,2021,12
108262,103451,557,4,2021,12
108263,103862,521,2,2022,1
108264,103413,81,2,2022,1
108265,103785,53,3,2022,1
108266,103369,8,1,2022,1
108267,103643,205,1,2022,1
108268,103327,388,1,2022,1
108269,103688,587,1,2022,1
108270,103396,466,2,2022,1
108271,103586,349,4,2022,1
108272,103310,556,1,2022,1
108273,103806,682,4,2022,1
108274,103814,584,1,2022,1
108275,103602,511,1,2022,2
108276,103392,195,1,2022,2
108277,103713,245,1,2022,2
108278,103831,274,1,2022,2
108279,103846,91,1,2022,2
108280,103848,313,5,2022,2
108281,103366,284,2,2022,2
108282,103812,664,2,2022,2
108283,103576,108,4,2022,2
108284,103737,127,5,2022,2
108285,103707,463,4,2022,3
108286,13874,363,5,2022,3
108287,103544,250,5,2022,3
108288,103912,185,3,2022,3
108289,103383,333,3,2022,3
108290,103582,92,1,2022,3
108291,103606,188,5,2022,3
108292,103641,568,4,2022,3
108293,103834,542,4,2022,3
108294,103505,463,1,2022,3
108295,103577,548,2,2017,12
108296,103651,280,5,2017,12
108297,103566,81,2,2018,1
108298,103819,442,4,2018,1
108299,103958,690,1,2018,1
108300,103639,175,1,2018,1
108301,103362,165,2,2018,1
108302,103406,367,5,2018,1
108303,15042,84,2,2018,1
108304,103709,465,3,2018,1
108305,103333,329,4,2018,1
108306,103896,127,2,2018,1
108307,103883,503,4,2018,1
108308,103860,484,2,2018,1
108309,103744,682,1,2018,1
108310,103503,544,1,2018,1
108311,103425,342,5,2018,1
108312,103367,370,5,2018,1
108313,103621,631,1,2018,1
108314,14180,209,4,2018,2
108315,103907,136,4,2018,2
108316,22881,677,4,2018,2
108317,103831,685,4,2018,2
108318,103587,104,4,2018,2
108319,103707,393,4,2018,2
108320,103741,356,3,2018,2
108321,103910,635,5,2018,2
108322,103394,488,3,2018,2
108323,103819,604,4,2018,2
108324,22881,513,2,2018,2
108325,103779,21,2,2018,2
108326,103741,491,3,2018,2
108327,103518,36,4,2018,2
108328,103985,551,1,2018,2
108329,103382,595,4,2018,2
108330,103876,101,4,2018,3
108331,103318,22,5,2018,3
108332,103702,459,5,2018,3
108333,103606,578,2,2018,3
108334,103703,247,5,2018,3
108335,103463,239,1,2018,3
108336,103367,255,5,2018,3
108337,103899,424,4,2018,3
108338,103580,337,1,2018,3
108339,103589,414,2,2018,3
108340,103676,176,1,2018,3
108341,22881,436,4,2018,3
108342,103758,356,3,2018,3
108343,103441,243,2,2018,3
108344,22881,195,5,2018,3
108345,103842,244,4,2018,3
108346,103487,385,1,2018,3
108347,103621,629,1,2018,3
108348,103869,102,4,2018,3
108349,103959,655,4,2018,3
108350,103557,37,5,2018,3
108351,103415,555,3,2018,4
108352,103403,598,5,2018,4
108353,103614,188,3,2018,4
108354,103453,594,3,2018,4
108355,103456,556,1,2018,4
108356,103627,553,4,2018,4
108357,103873,83,2,2018,4
108358,103683,219,3,2018,4
108359,103749,373,3,2018,4
108360,103807,472,5,2018,4
108361,103836,209,1,2018,4
108362,103582,198,1,2018,4
108363,103392,394,1,2018,4
108364,103393,572,5,2018,4
108365,103401,454,4,2018,4
108366,103566,6,2,2018,5
108367,103430,232,4,2018,5
108368,103651,604,5,2018,5
108369,103496,100,3,2018,5
108370,103964,225,2,2018,5
108371,103970,100,3,2018,5
108372,103510,63,5,2018,5
108373,103648,81,5,2018,5
108374,103456,366,1,2018,5
108375,103476,322,1,2018,5
108376,103394,82,3,2018,6
108377,103336,209,2,2018,6
108378,103761,563,1,2018,6
108379,103883,485,5,2018,6
108380,103812,139,1,2018,6
108381,15202,510,1,2018,6
108382,103653,512,4,2018,6
108383,15018,141,4,2018,6
108384,103515,508,5,2018,6
108385,103430,525,4,2018,6
108386,103483,570,5,2018,6
108387,103728,189,5,2018,6
108388,103901,563,5,2018,6
108389,103960,283,5,2018,6
108390,103587,51,4,2018,6
108391,103880,39,4,2018,7
108392,103654,540,5,2018,7
108393,103401,97,4,2018,7
108394,103882,648,5,2018,7
108395,103659,658,1,2018,7
108396,103594,681,5,2018,7
108397,103728,298,5,2018,7
108398,103678,44,3,2018,7
108399,103314,516,2,2018,7
108400,103686,38,5,2018,7
108401,103841,353,1,2018,8
108402,103705,150,4,2018,8
108403,103702,188,5,2018,8
108404,3,633,1,2018,8
108405,103958,147,1,2018,8
108406,103369,105,5,2018,8
108407,103660,211,1,2018,8
108408,103736,11,3,2018,8
108409,103712,49,3,2018,8
108410,103896,405,3,2018,8
108411,103960,331,4,2018,8
108412,103873,95,2,2018,8
108413,103858,76,1,2018,8
108414,103393,141,5,2018,9
108415,103568,489,2,2018,9
108416,103510,502,4,2018,9
108417,103396,211,2,2018,9
108418,103886,369,3,2018,9
108419,23251,554,1,2018,9
108420,103661,120,1,2018,9
108421,103336,307,2,2018,9
108422,103602,656,4,2018,9
108423,103605,387,5,2018,9
108424,103911,415,2,2018,9
108425,103648,139,5,2018,9
108426,103544,477,5,2018,9
108427,103567,50,1,2018,9
108428,103775,446,4,2018,10
108429,103996,50,5,2018,10
108430,103819,285,4,2018,10
108431,103587,690,4,2018,10
108432,103577,2,3,2018,10
108433,103369,361,1,2018,10
108434,103503,562,1,2018,10
108435,103545,663,5,2018,10
108436,103963,407,4,2018,10
108437,103593,526,4,2018,10
108438,103454,446,1,2018,10
108439,103587,367,4,2018,11
108440,103577,663,2,2018,11
108441,103776,19,4,2018,11
108442,103444,252,1,2018,11
108443,103501,666,4,2018,11
108444,103867,254,4,2018,11
108445,103842,462,4,2018,11
108446,103775,484,4,2018,11
108447,103961,300,4,2018,11
108448,103590,366,1,2018,11
108449,103821,52,1,2018,11
108450,103576,536,1,2018,11
108451,103372,562,5,2018,11
108452,103506,54,1,2018,11
108453,103767,287,5,2018,11
108454,103384,4,1,2018,11
108455,103557,494,5,2018,12
108456,103392,260,1,2018,12
108457,103959,552,4,2018,12
108458,103524,591,4,2018,12
108459,103809,231,1,2018,12
108460,103460,559,2,2018,12
108461,103670,602,2,2018,12
108462,103825,446,4,2018,12
108463,103982,265,5,2018,12
108464,103700,683,5,2018,12
108465,103650,289,3,2018,12
108466,103602,353,1,2018,12
108467,103309,361,4,2018,12
108468,103576,373,4,2019,1
108469,103996,346,5,2019,1
108470,103350,256,1,2019,1
108471,103848,347,5,2019,1
108472,103912,660,3,2019,1
108473,103765,509,5,2019,1
108474,103838,670,2,2019,1
108475,103466,653,4,2019,1
108476,103387,149,5,2019,1
108477,103320,3,5,2019,1
108478,103327,467,1,2019,1
108479,103767,140,5,2019,1
108480,103444,540,1,2019,1
108481,103688,59,1,2019,2
108482,103651,396,5,2019,2
108483,103896,334,5,2019,2
108484,103406,63,3,2019,2
108485,103962,458,2,2019,2
108486,103650,417,5,2019,2
108487,13874,425,3,2019,2
108488,103393,279,1,2019,2
108489,103466,556,4,2019,2
108490,103528,577,1,2019,2
108491,103820,456,5,2019,2
108492,103436,591,1,2019,2
108493,103456,191,1,2019,2
108494,103765,364,5,2019,2
108495,103661,69,1,2019,2
108496,103854,465,1,2019,2
108497,103443,73,2,2019,3
108498,103395,588,1,2019,3
108499,103867,162,4,2019,3
108500,103718,285,2,2019,3
108501,103373,130,2,2019,3
108502,103633,400,1,2019,3
108503,103577,455,3,2019,3
108504,103651,42,5,2019,3
108505,103886,325,2,2019,3
108506,15018,521,4,2019,3
108507,103602,299,4,2019,3
108508,103707,323,1,2019,3
108509,103910,303,1,2019,3
108510,103880,308,4,2019,4
108511,103362,581,2,2019,4
108512,103466,547,4,2019,4
108513,103373,322,1,2019,4
108514,103451,95,2,2019,4
108515,103379,14,5,2019,4
108516,103510,410,4,2019,4
108517,103463,248,1,2019,4
108518,103834,65,1,2019,4
108519,14902,61,1,2019,5
108520,103958,536,4,2019,5
108521,103380,383,3,2019,5
108522,103820,258,3,2019,5
108523,103510,35,4,2019,5
108524,103384,643,2,2019,5
108525,103425,211,5,2019,5
108526,103593,533,4,2019,5
108527,103491,229,4,2019,5
108528,103854,612,2,2019,5
108529,103867,229,4,2019,5
108530,103765,195,5,2019,6
108531,103884,577,5,2019,6
108532,103639,480,1,2019,6
108533,103401,453,4,2019,6
108534,103500,185,2,2019,6
108535,103713,608,1,2019,6
108536,23251,543,1,2019,6
108537,103761,485,1,2019,6
108538,103629,662,5,2019,7
108539,103651,47,5,2019,7
108540,103842,500,4,2019,7
108541,103960,143,2,2019,7
108542,23448,314,5,2019,7
108543,103503,114,1,2019,7
108544,103997,50,1,2019,7
108545,103987,253,5,2019,7
